# SYNTHETIC MRU DATA - generated by generate_sample_mru.py (NOT measured).
# seed=20240705 fs=4.0Hz duration=1800.0s Hs=3.5m Tp=11.0s gamma=2.5
time_s,heave_m,pitch_deg
1.377500e+02,1.458730e+00,-4.409965e+00
1.380000e+02,1.751244e+00,-4.308524e+00
1.382500e+02,2.005658e+00,-4.107776e+00
1.385000e+02,2.217218e+00,-3.812597e+00
1.387500e+02,2.382209e+00,-3.431428e+00
1.390000e+02,2.498056e+00,-2.975389e+00
1.392500e+02,2.563311e+00,-2.457153e+00
1.395000e+02,2.577505e+00,-1.889981e+00
1.397500e+02,2.540909e+00,-1.287263e+00
1.400000e+02,2.454326e+00,-6.626378e-01
1.402500e+02,2.319042e+00,-3.050960e-02
1.405000e+02,2.136987e+00,5.934772e-01
1.407500e+02,1.911062e+00,1.192420e+00
1.410000e+02,1.645504e+00,1.748847e+00
1.412500e+02,1.346109e+00,2.246042e+00
1.415000e+02,1.020172e+00,2.669660e+00
1.417500e+02,6.761278e-01,3.009140e+00
1.420000e+02,3.229481e-01,3.258511e+00
1.422500e+02,-3.052596e-02,3.416410e+00
1.425000e+02,-3.761675e-01,3.485441e+00
1.427500e+02,-7.069429e-01,3.471190e+00
1.430000e+02,-1.017060e+00,3.381280e+00
1.432500e+02,-1.301931e+00,3.224728e+00
1.435000e+02,-1.558017e+00,3.011637e+00
1.437500e+02,-1.782624e+00,2.753099e+00
1.440000e+02,-1.973682e+00,2.461030e+00
1.442500e+02,-2.129500e+00,2.147776e+00
1.445000e+02,-2.248539e+00,1.825410e+00
1.447500e+02,-2.329204e+00,1.504856e+00
1.450000e+02,-2.369753e+00,1.195078e+00
1.452500e+02,-2.368358e+00,9.025816e-01
1.455000e+02,-2.323349e+00,6.313785e-01
1.457500e+02,-2.233606e+00,3.834078e-01
1.460000e+02,-2.098981e+00,1.592529e-01
1.462500e+02,-1.920654e+00,-4.109650e-02
1.465000e+02,-1.701316e+00,-2.176868e-01
1.467500e+02,-1.445144e+00,-3.704049e-01
1.470000e+02,-1.157618e+00,-4.991638e-01
1.472500e+02,-8.452298e-01,-6.043503e-01
1.475000e+02,-5.151477e-01,-6.873226e-01
1.477500e+02,-1.748721e-01,-7.507343e-01
1.480000e+02,1.681212e-01,-7.985260e-01
1.482500e+02,5.067487e-01,-8.355537e-01
1.485000e+02,8.346597e-01,-8.669564e-01
1.487500e+02,1.146475e+00,-8.974650e-01
1.490000e+02,1.437825e+00,-9.308689e-01
1.492500e+02,1.705137e+00,-9.697866e-01
1.495000e+02,1.945207e+00,-1.015751e+00
1.497500e+02,2.154679e+00,-1.069482e+00
1.500000e+02,2.329672e+00,-1.131127e+00
1.502500e+02,2.465696e+00,-1.200294e+00
1.505000e+02,2.557966e+00,-1.275781e+00
1.507500e+02,2.602022e+00,-1.355122e+00
1.510000e+02,2.594442e+00,-1.434176e+00
1.512500e+02,2.533408e+00,-1.507035e+00
1.515000e+02,2.418929e+00,-1.566444e+00
1.517500e+02,2.252709e+00,-1.604714e+00
1.520000e+02,2.037788e+00,-1.614919e+00
1.522500e+02,1.778163e+00,-1.592013e+00
1.525000e+02,1.478596e+00,-1.533522e+00
1.527500e+02,1.144654e+00,-1.439616e+00
1.530000e+02,7.828932e-01,-1.312596e+00
1.532500e+02,4.009767e-01,-1.156038e+00
1.535000e+02,7.543514e-03,-9.739516e-01
1.537500e+02,-3.882429e-01,-7.702348e-01
1.540000e+02,-7.773628e-01,-5.485753e-01
1.542500e+02,-1.151593e+00,-3.127216e-01
1.545000e+02,-1.503891e+00,-6.691727e-02
1.547500e+02,-1.828382e+00,1.837512e-01
1.550000e+02,-2.119974e+00,4.332640e-01
1.552500e+02,-2.373838e+00,6.748825e-01
1.555000e+02,-2.585015e+00,9.015991e-01
1.557500e+02,-2.748379e+00,1.106705e+00
1.560000e+02,-2.859005e+00,1.284368e+00
1.562500e+02,-2.912797e+00,1.430173e+00
1.565000e+02,-2.907142e+00,1.541577e+00
1.567500e+02,-2.841333e+00,1.618243e+00
1.570000e+02,-2.716653e+00,1.662163e+00
1.572500e+02,-2.536143e+00,1.677427e+00
1.575000e+02,-2.304219e+00,1.669573e+00
1.577500e+02,-2.026332e+00,1.644541e+00
1.580000e+02,-1.708770e+00,1.607424e+00
1.582500e+02,-1.358601e+00,1.561365e+00
1.585000e+02,-9.836423e-01,1.506933e+00
1.587500e+02,-5.923179e-01,1.442232e+00
1.590000e+02,-1.933330e-01,1.363733e+00
1.592500e+02,2.047911e-01,1.267570e+00
1.595000e+02,5.941825e-01,1.150873e+00
1.597500e+02,9.679199e-01,1.012705e+00
1.600000e+02,1.320066e+00,8.543371e-01
1.602500e+02,1.645446e+00,6.788711e-01
1.605000e+02,1.939310e+00,4.904526e-01
1.607500e+02,2.197053e+00,2.934573e-01
1.610000e+02,2.414151e+00,9.197499e-02
1.612500e+02,2.586364e+00,-1.102699e-01
1.615000e+02,2.710127e+00,-3.096499e-01
1.617500e+02,2.782994e+00,-5.022728e-01
1.620000e+02,2.803946e+00,-6.838109e-01
1.622500e+02,2.773476e+00,-8.496897e-01
1.625000e+02,2.693431e+00,-9.956249e-01
1.627500e+02,2.566679e+00,-1.118319e+00
1.630000e+02,2.396725e+00,-1.216056e+00
1.632500e+02,2.187389e+00,-1.288969e+00
1.635000e+02,1.942609e+00,-1.338888e+00
1.637500e+02,1.666395e+00,-1.368818e+00
1.640000e+02,1.362903e+00,-1.382221e+00
1.642500e+02,1.036579e+00,-1.382285e+00
1.645000e+02,6.923145e-01,-1.371323e+00
1.647500e+02,3.355607e-01,-1.350395e+00
1.650000e+02,-2.763779e-02,-1.319128e+00
1.652500e+02,-3.907202e-01,-1.275725e+00
1.655000e+02,-7.467967e-01,-1.217138e+00
1.657500e+02,-1.088917e+00,-1.139396e+00
1.660000e+02,-1.410364e+00,-1.038108e+00
1.662500e+02,-1.704921e+00,-9.091408e-01
1.665000e+02,-1.967048e+00,-7.494167e-01
1.667500e+02,-2.191987e+00,-5.577472e-01
1.670000e+02,-2.375800e+00,-3.355740e-01
1.672500e+02,-2.515407e+00,-8.746874e-02
1.675000e+02,-2.608640e+00,1.787346e-01
1.677500e+02,-2.654313e+00,4.522608e-01
1.680000e+02,-2.652240e+00,7.201878e-01
1.682500e+02,-2.603138e+00,9.686473e-01
1.685000e+02,-2.508387e+00,1.184274e+00
1.687500e+02,-2.369679e+00,1.355664e+00
1.690000e+02,-2.188689e+00,1.474570e+00
1.692500e+02,-1.966930e+00,1.536570e+00
1.695000e+02,-1.705900e+00,1.541094e+00
1.697500e+02,-1.407544e+00,1.490810e+00
1.700000e+02,-1.074907e+00,1.390594e+00
1.702500e+02,-7.127377e-01,1.246403e+00
1.705000e+02,-3.278230e-01,1.064417e+00
1.707500e+02,7.111055e-02,8.506644e-01
1.710000e+02,4.739120e-01,6.111836e-01
1.712500e+02,8.697767e-01,3.525371e-01
1.715000e+02,1.248026e+00,8.235808e-02
1.717500e+02,1.598683e+00,-1.903949e-01
1.720000e+02,1.912738e+00,-4.556768e-01
1.722500e+02,2.182188e+00,-7.030788e-01
1.725000e+02,2.399981e+00,-9.228296e-01
1.727500e+02,2.560071e+00,-1.106766e+00
1.730000e+02,2.657659e+00,-1.248988e+00
1.732500e+02,2.689577e+00,-1.346050e+00
1.735000e+02,2.654671e+00,-1.396715e+00
1.737500e+02,2.553994e+00,-1.401434e+00
1.740000e+02,2.390727e+00,-1.361771e+00
1.742500e+02,2.169832e+00,-1.279929e+00
1.745000e+02,1.897608e+00,-1.158464e+00
1.747500e+02,1.581305e+00,-1.000161e+00
1.750000e+02,1.228953e+00,-8.080233e-01
1.752500e+02,8.493915e-01,-5.853388e-01
1.755000e+02,4.523901e-01,-3.358214e-01
1.757500e+02,4.868112e-02,-6.386051e-02
1.760000e+02,-3.502527e-01,2.251367e-01
1.762500e+02,-7.326719e-01,5.243897e-01
1.765000e+02,-1.087269e+00,8.255333e-01
1.767500e+02,-1.403881e+00,1.118730e+00
1.770000e+02,-1.674052e+00,1.393220e+00
1.772500e+02,-1.891339e+00,1.638273e+00
1.775000e+02,-2.051387e+00,1.844358e+00
1.777500e+02,-2.151838e+00,2.004218e+00
1.780000e+02,-2.192208e+00,2.113541e+00
1.782500e+02,-2.173790e+00,2.171045e+00
1.785000e+02,-2.099575e+00,2.177975e+00
1.787500e+02,-1.974132e+00,2.137233e+00
1.790000e+02,-1.803376e+00,2.052432e+00
1.792500e+02,-1.594213e+00,1.927204e+00
1.795000e+02,-1.354106e+00,1.764901e+00
1.797500e+02,-1.090675e+00,1.568690e+00
1.800000e+02,-8.114215e-01,1.341857e+00
1.802500e+02,-5.236314e-01,1.088078e+00
1.805000e+02,-2.344046e-01,8.114701e-01
1.807500e+02,4.928599e-02,5.163624e-01
1.810000e+02,3.206265e-01,2.068884e-01
1.812500e+02,5.731547e-01,-1.134148e-01
1.815000e+02,8.010985e-01,-4.417924e-01
1.817500e+02,9.997745e-01,-7.761325e-01
1.820000e+02,1.165920e+00,-1.114524e+00
1.822500e+02,1.297855e+00,-1.454654e+00
1.825000e+02,1.395425e+00,-1.793257e+00
1.827500e+02,1.459751e+00,-2.125785e+00
1.830000e+02,1.492842e+00,-2.446375e+00
1.832500e+02,1.497173e+00,-2.748074e+00
1.835000e+02,1.475283e+00,-3.023190e+00
1.837500e+02,1.429470e+00,-3.263608e+00
1.840000e+02,1.361592e+00,-3.460979e+00
1.842500e+02,1.273032e+00,-3.606809e+00
1.845000e+02,1.164807e+00,-3.692542e+00
1.847500e+02,1.037831e+00,-3.709832e+00
1.850000e+02,8.932463e-01,-3.651094e+00
1.852500e+02,7.327443e-01,-3.510362e+00
1.855000e+02,5.587504e-01,-3.284304e+00
1.857500e+02,3.744095e-01,-2.973113e+00
1.860000e+02,1.833650e-01,-2.580999e+00
1.862500e+02,-1.057858e-02,-2.116073e+00
1.865000e+02,-2.037675e-01,-1.589601e+00
1.867500e+02,-3.928519e-01,-1.014815e+00
1.870000e+02,-5.747256e-01,-4.056305e-01
1.872500e+02,-7.463106e-01,2.243725e-01
1.875000e+02,-9.043420e-01,8.624435e-01
1.877500e+02,-1.045327e+00,1.496587e+00
1.880000e+02,-1.165780e+00,2.115103e+00
1.882500e+02,-1.262703e+00,2.706065e+00
1.885000e+02,-1.334131e+00,3.257076e+00
1.887500e+02,-1.379514e+00,3.755505e+00
1.890000e+02,-1.399715e+00,4.189188e+00
1.892500e+02,-1.396596e+00,4.547372e+00
1.895000e+02,-1.372280e+00,4.821598e+00
1.897500e+02,-1.328390e+00,5.006215e+00
1.900000e+02,-1.265522e+00,5.098394e+00
1.902500e+02,-1.183170e+00,5.097704e+00
1.905000e+02,-1.080100e+00,5.005450e+00
1.907500e+02,-9.550322e-01,4.824059e+00
1.910000e+02,-8.073665e-01,4.556709e+00
1.912500e+02,-6.377032e-01,4.207284e+00
1.915000e+02,-4.480482e-01,3.780602e+00
1.917500e+02,-2.417181e-01,3.282746e+00
1.920000e+02,-2.308007e-02,2.721364e+00
1.922500e+02,2.027233e-01,2.105799e+00
1.925000e+02,4.299772e-01,1.447053e+00
1.927500e+02,6.525449e-01,7.575890e-01
1.930000e+02,8.640568e-01,5.104381e-02
1.932500e+02,1.058230e+00,-6.581184e-01
1.935000e+02,1.229334e+00,-1.354988e+00
1.937500e+02,1.372705e+00,-2.024621e+00
1.940000e+02,1.485152e+00,-2.652454e+00
1.942500e+02,1.565067e+00,-3.224718e+00
1.945000e+02,1.612205e+00,-3.728810e+00
1.947500e+02,1.627180e+00,-4.153637e+00
1.950000e+02,1.610894e+00,-4.489981e+00
1.952500e+02,1.564120e+00,-4.730915e+00
1.955000e+02,1.487397e+00,-4.872307e+00
1.957500e+02,1.381266e+00,-4.913344e+00
1.960000e+02,1.246695e+00,-4.856922e+00
1.962500e+02,1.085484e+00,-4.709704e+00
1.965000e+02,9.004666e-01,-4.481692e+00
1.967500e+02,6.954136e-01,-4.185276e+00
1.970000e+02,4.747277e-01,-3.833920e+00
1.972500e+02,2.430987e-01,-3.440800e+00
1.975000e+02,5.304703e-03,-3.017748e+00
1.977500e+02,-2.337481e-01,-2.574745e+00
1.980000e+02,-4.688034e-01,-2.120025e+00
1.982500e+02,-6.940292e-01,-1.660575e+00
1.985000e+02,-9.030055e-01,-1.202683e+00
1.987500e+02,-1.089067e+00,-7.522136e-01
1.990000e+02,-1.245988e+00,-3.144286e-01
1.992500e+02,-1.368835e+00,1.065333e-01
1.995000e+02,-1.454709e+00,5.082252e-01
1.997500e+02,-1.503118e+00,8.901309e-01
2.000000e+02,-1.515849e+00,1.253326e+00
2.002500e+02,-1.496366e+00,1.599562e+00
2.005000e+02,-1.448947e+00,1.930036e+00
2.007500e+02,-1.377819e+00,2.244259e+00
2.010000e+02,-1.286532e+00,2.539405e+00
2.012500e+02,-1.177699e+00,2.810316e+00
2.015000e+02,-1.053076e+00,3.050075e+00
2.017500e+02,-9.138779e-01,3.250885e+00
2.020000e+02,-7.611525e-01,3.404913e+00
2.022500e+02,-5.961240e-01,3.504890e+00
2.025000e+02,-4.204466e-01,3.544492e+00
2.027500e+02,-2.363928e-01,3.518637e+00
2.030000e+02,-4.700766e-02,3.423948e+00
2.032500e+02,1.437714e-01,3.259463e+00
2.035000e+02,3.310829e-01,3.027497e+00
2.037500e+02,5.092801e-01,2.734357e+00
2.040000e+02,6.723045e-01,2.390547e+00
2.042500e+02,8.142820e-01,2.010225e+00
2.045000e+02,9.302359e-01,1.609886e+00
2.047500e+02,1.016738e+00,1.206550e+00
2.050000e+02,1.072308e+00,8.158957e-01
2.052500e+02,1.097457e+00,4.507631e-01
2.055000e+02,1.094357e+00,1.203310e-01
2.057500e+02,1.066287e+00,-1.700167e-01
2.060000e+02,1.017042e+00,-4.183113e-01
2.062500e+02,9.504900e-01,-6.253941e-01
2.065000e+02,8.703873e-01,-7.943267e-01
2.067500e+02,7.804205e-01,-9.299180e-01
2.070000e+02,6.843631e-01,-1.038315e+00
2.072500e+02,5.861788e-01,-1.126529e+00
2.075000e+02,4.899550e-01,-1.201792e+00
2.077500e+02,3.996328e-01,-1.270756e+00
2.080000e+02,3.186016e-01,-1.338646e+00
2.082500e+02,2.492856e-01,-1.408590e+00
2.085000e+02,1.928475e-01,-1.481262e+00
2.087500e+02,1.490790e-01,-1.554929e+00
2.090000e+02,1.164760e-01,-1.625836e+00
2.092500e+02,9.243679e-02,-1.688796e+00
2.095000e+02,7.351053e-02,-1.737838e+00
2.097500e+02,5.564853e-02,-1.766825e+00
2.100000e+02,3.445623e-02,-1.770029e+00
2.102500e+02,5.474415e-03,-1.742712e+00
2.105000e+02,-3.548278e-02,-1.681716e+00
2.107500e+02,-9.193719e-02,-1.586049e+00
2.110000e+02,-1.663479e-01,-1.457315e+00
2.112500e+02,-2.597718e-01,-1.299876e+00
2.115000e+02,-3.716412e-01,-1.120598e+00
2.117500e+02,-4.996798e-01,-9.281763e-01
2.120000e+02,-6.399373e-01,-7.321633e-01
2.122500e+02,-7.869069e-01,-5.418804e-01
2.125000e+02,-9.337045e-01,-3.654617e-01
2.127500e+02,-1.072329e+00,-2.091960e-01
2.130000e+02,-1.194059e+00,-7.723850e-02
2.132500e+02,-1.290031e+00,2.834866e-02
2.135000e+02,-1.352000e+00,1.073373e-01
2.137500e+02,-1.373189e+00,1.609818e-01
2.140000e+02,-1.349071e+00,1.916661e-01
2.142500e+02,-1.277879e+00,2.025906e-01
2.145000e+02,-1.160745e+00,1.975019e-01
2.147500e+02,-1.001414e+00,1.804597e-01
2.150000e+02,-8.056778e-01,1.556465e-01
2.152500e+02,-5.807179e-01,1.272397e-01
2.155000e+02,-3.345436e-01,9.936077e-02
2.157500e+02,-7.564148e-02,7.609098e-02
2.160000e+02,1.871969e-01,6.150504e-02
2.162500e+02,4.450028e-01,5.965391e-02
2.165000e+02,6.888702e-01,7.443642e-02
2.167500e+02,9.103993e-01,1.093437e-01
2.170000e+02,1.102301e+00,1.671197e-01
2.172500e+02,1.259004e+00,2.494255e-01
2.175000e+02,1.377054e+00,3.566040e-01
2.177500e+02,1.455164e+00,4.875998e-01
2.180000e+02,1.493891e+00,6.400298e-01
2.182500e+02,1.495091e+00,8.103380e-01
2.185000e+02,1.461360e+00,9.939494e-01
2.187500e+02,1.395673e+00,1.185366e+00
2.190000e+02,1.301295e+00,1.378211e+00
2.192500e+02,1.181897e+00,1.565296e+00
2.195000e+02,1.041694e+00,1.738800e+00
2.197500e+02,8.854246e-01,1.890640e+00
2.200000e+02,7.180628e-01,2.013015e+00
2.202500e+02,5.443328e-01,2.099026e+00
2.205000e+02,3.682081e-01,2.143222e+00
2.207500e+02,1.926170e-01,2.141928e+00
2.210000e+02,1.950117e-02,2.093283e+00
2.212500e+02,-1.497749e-01,1.997046e+00
2.215000e+02,-3.138227e-01,1.854293e+00
2.217500e+02,-4.706740e-01,1.667164e+00
2.220000e+02,-6.174850e-01,1.438773e+00
2.222500e+02,-7.506015e-01,1.173267e+00
2.225000e+02,-8.659401e-01,8.759249e-01
2.227500e+02,-9.595382e-01,5.531383e-01
2.230000e+02,-1.028100e+00,2.121496e-01
2.232500e+02,-1.069411e+00,-1.394411e-01
2.235000e+02,-1.082594e+00,-4.942655e-01
2.237500e+02,-1.068212e+00,-8.456491e-01
2.240000e+02,-1.028275e+00,-1.187749e+00
2.242500e+02,-9.661502e-01,-1.515299e+00
2.245000e+02,-8.863251e-01,-1.823088e+00
2.247500e+02,-7.940013e-01,-2.105438e+00
2.250000e+02,-6.945131e-01,-2.355985e+00
2.252500e+02,-5.926750e-01,-2.567959e+00
2.255000e+02,-4.922295e-01,-2.734931e+00
2.257500e+02,-3.955744e-01,-2.851767e+00
2.260000e+02,-3.038703e-01,-2.915417e+00
2.262500e+02,-2.174828e-01,-2.925202e+00
2.265000e+02,-1.365711e-01,-2.882488e+00
2.267500e+02,-6.156705e-02,-2.789900e+00
2.270000e+02,6.666155e-03,-2.650487e+00
2.272500e+02,6.706074e-02,-2.467257e+00
2.275000e+02,1.188430e-01,-2.243361e+00
2.277500e+02,1.620618e-01,-1.982872e+00
2.280000e+02,1.978929e-01,-1.691768e+00
2.282500e+02,2.285679e-01,-1.378591e+00
2.285000e+02,2.569522e-01,-1.054254e+00
2.287500e+02,2.859447e-01,-7.308626e-01
2.290000e+02,3.179389e-01,-4.197632e-01
2.292500e+02,3.545246e-01,-1.294352e-01
2.295000e+02,3.964761e-01,1.360443e-01
2.297500e+02,4.439320e-01,3.774023e-01
2.300000e+02,4.965945e-01,5.992729e-01
2.302500e+02,5.538058e-01,8.083041e-01
2.305000e+02,6.144643e-01,1.010918e+00
2.307500e+02,6.768618e-01,1.211455e+00
2.310000e+02,7.385876e-01,1.411241e+00
2.312500e+02,7.966154e-01,1.608706e+00
2.315000e+02,8.475882e-01,1.800307e+00
2.317500e+02,8.881996e-01,1.981735e+00
2.320000e+02,9.155109e-01,2.148883e+00
2.322500e+02,9.270739e-01,2.298256e+00
2.325000e+02,9.208404e-01,2.426819e+00
2.327500e+02,8.949652e-01,2.531538e+00
2.330000e+02,8.476821e-01,2.608984e+00
2.332500e+02,7.774008e-01,2.655293e+00
2.335000e+02,6.830576e-01,2.666563e+00
2.337500e+02,5.645996e-01,2.639536e+00
2.340000e+02,4.233871e-01,2.572298e+00
2.342500e+02,2.623025e-01,2.464690e+00
2.345000e+02,8.547133e-02,2.318291e+00
2.347500e+02,-1.023290e-01,2.135991e+00
2.350000e+02,-2.963560e-01,1.921333e+00
2.352500e+02,-4.924239e-01,1.677860e+00
2.355000e+02,-6.870792e-01,1.408678e+00
2.357500e+02,-8.774045e-01,1.116325e+00
2.360000e+02,-1.060590e+00,8.029374e-01
2.362500e+02,-1.233499e+00,4.706155e-01
2.365000e+02,-1.392437e+00,1.218613e-01
2.367500e+02,-1.533210e+00,-2.400221e-01
2.370000e+02,-1.651428e+00,-6.106446e-01
2.372500e+02,-1.742889e+00,-9.844045e-01
2.375000e+02,-1.803886e+00,-1.354544e+00
2.377500e+02,-1.831334e+00,-1.713392e+00
2.380000e+02,-1.822740e+00,-2.052772e+00
2.382500e+02,-1.776111e+00,-2.364523e+00
2.385000e+02,-1.689940e+00,-2.641053e+00
2.387500e+02,-1.563334e+00,-2.875834e+00
2.390000e+02,-1.396271e+00,-3.063745e+00
2.392500e+02,-1.189891e+00,-3.201227e+00
2.395000e+02,-9.467055e-01,-3.286238e+00
2.397500e+02,-6.706356e-01,-3.318051e+00
2.400000e+02,-3.668771e-01,-3.296954e+00
2.402500e+02,-4.165304e-02,-3.223890e+00
2.405000e+02,2.980604e-01,-3.100104e+00
2.407500e+02,6.447672e-01,-2.926833e+00
2.410000e+02,9.906283e-01,-2.705104e+00
2.412500e+02,1.327612e+00,-2.435706e+00
2.415000e+02,1.647657e+00,-2.119408e+00
2.417500e+02,1.942865e+00,-1.757449e+00
2.420000e+02,2.205700e+00,-1.352230e+00
2.422500e+02,2.429141e+00,-9.080944e-01
2.425000e+02,2.606776e+00,-4.319673e-01
2.427500e+02,2.732819e+00,6.633400e-02
2.430000e+02,2.802160e+00,5.742690e-01
2.432500e+02,2.810502e+00,1.077245e+00
2.435000e+02,2.754671e+00,1.559684e+00
2.437500e+02,2.633061e+00,2.006297e+00
2.440000e+02,2.446115e+00,2.403316e+00
2.442500e+02,2.196686e+00,2.739517e+00
2.445000e+02,1.890116e+00,3.006876e+00
2.447500e+02,1.533997e+00,3.200850e+00
2.450000e+02,1.137650e+00,3.320272e+00
2.452500e+02,7.114823e-01,3.366923e+00
2.455000e+02,2.664000e-01,3.344855e+00
2.457500e+02,-1.865985e-01,3.259538e+00
2.460000e+02,-6.366200e-01,3.116964e+00
2.462500e+02,-1.072945e+00,2.922848e+00
2.465000e+02,-1.485098e+00,2.682094e+00
2.467500e+02,-1.863039e+00,2.398615e+00
2.470000e+02,-2.197505e+00,2.075580e+00
2.472500e+02,-2.480467e+00,1.715966e+00
2.475000e+02,-2.705556e+00,1.323282e+00
2.477500e+02,-2.868372e+00,9.022383e-01
2.480000e+02,-2.966591e+00,4.592053e-01
2.482500e+02,-2.999891e+00,2.369906e-03
2.485000e+02,-2.969779e+00,-4.583804e-01
2.487500e+02,-2.879389e+00,-9.117630e-01
2.490000e+02,-2.733301e+00,-1.345497e+00
2.492500e+02,-2.537366e+00,-1.746741e+00
2.495000e+02,-2.298481e+00,-2.102588e+00
2.497500e+02,-2.024264e+00,-2.400671e+00
2.500000e+02,-1.722634e+00,-2.629906e+00
2.502500e+02,-1.401346e+00,-2.781354e+00
2.505000e+02,-1.067601e+00,-2.849066e+00
2.507500e+02,-7.278078e-01,-2.830758e+00
2.510000e+02,-3.875486e-01,-2.728123e+00
2.512500e+02,-5.168871e-02,-2.546701e+00
2.515000e+02,2.754708e-01,-2.295300e+00
2.517500e+02,5.901099e-01,-1.985098e+00
2.520000e+02,8.889310e-01,-1.628591e+00
2.522500e+02,1.169292e+00,-1.238590e+00
2.525000e+02,1.429316e+00,-8.274189e-01
2.527500e+02,1.667860e+00,-4.064059e-01
2.530000e+02,1.884232e+00,1.427472e-02
2.532500e+02,2.077718e+00,4.254375e-01
2.535000e+02,2.247007e+00,8.184648e-01
2.537500e+02,2.389733e+00,1.184771e+00
2.540000e+02,2.502305e+00,1.515355e+00
2.542500e+02,2.580106e+00,1.800658e+00
2.545000e+02,2.618035e+00,2.030924e+00
2.547500e+02,2.611244e+00,2.197087e+00
2.550000e+02,2.555877e+00,2.292056e+00
2.552500e+02,2.449637e+00,2.312060e+00
2.555000e+02,2.292097e+00,2.257615e+00
2.557500e+02,2.084756e+00,2.133740e+00
2.560000e+02,1.830931e+00,1.949260e+00
2.562500e+02,1.535569e+00,1.715326e+00
2.565000e+02,1.205071e+00,1.443584e+00
2.567500e+02,8.471136e-01,1.144541e+00
2.570000e+02,4.704518e-01,8.265980e-01
2.572500e+02,8.464341e-02,4.959689e-01
2.575000e+02,-3.003354e-01,1.573562e-01
2.577500e+02,-6.745600e-01,-1.850157e-01
2.580000e+02,-1.028648e+00,-5.265008e-01
2.582500e+02,-1.354181e+00,-8.616304e-01
2.585000e+02,-1.643990e+00,-1.184304e+00
2.587500e+02,-1.892266e+00,-1.488374e+00
2.590000e+02,-2.094531e+00,-1.768265e+00
2.592500e+02,-2.247508e+00,-2.019274e+00
2.595000e+02,-2.348997e+00,-2.237420e+00
2.597500e+02,-2.397770e+00,-2.418952e+00
2.600000e+02,-2.393554e+00,-2.559837e+00
2.602500e+02,-2.337063e+00,-2.655566e+00
2.605000e+02,-2.230078e+00,-2.701482e+00
2.607500e+02,-2.075533e+00,-2.693580e+00
2.610000e+02,-1.877592e+00,-2.629469e+00
2.612500e+02,-1.641705e+00,-2.509129e+00
2.615000e+02,-1.374623e+00,-2.335119e+00
2.617500e+02,-1.084355e+00,-2.112135e+00
2.620000e+02,-7.800263e-01,-1.846076e+00
2.622500e+02,-4.715966e-01,-1.542916e+00
2.625000e+02,-1.694166e-01,-1.207783e+00
2.627500e+02,1.163733e-01,-8.444838e-01
2.630000e+02,3.765408e-01,-4.555722e-01
2.632500e+02,6.034541e-01,-4.285879e-02
2.635000e+02,7.916379e-01,3.918298e-01
2.637500e+02,9.380733e-01,8.458492e-01
2.640000e+02,1.042172e+00,1.315038e+00
2.642500e+02,1.105434e+00,1.793201e+00
2.645000e+02,1.130873e+00,2.271806e+00
2.647500e+02,1.122371e+00,2.739954e+00
2.650000e+02,1.084127e+00,3.184659e+00
2.652500e+02,1.020326e+00,3.591502e+00
2.655000e+02,9.350865e-01,3.945615e+00
2.657500e+02,8.326385e-01,4.232894e+00
2.660000e+02,7.175952e-01,4.441189e+00
2.662500e+02,5.951648e-01,4.561212e+00
2.665000e+02,4.711553e-01,4.586971e+00
2.667500e+02,3.517109e-01,4.515669e+00
2.670000e+02,2.428143e-01,4.347208e+00
2.672500e+02,1.496727e-01,4.083581e+00
2.675000e+02,7.615472e-02,3.728435e+00
2.677500e+02,2.442407e-02,3.287007e+00
2.680000e+02,-5.141968e-03,2.766436e+00
2.682500e+02,-1.374934e-02,2.176221e+00
2.685000e+02,-3.776909e-03,1.528546e+00
2.687500e+02,2.172047e-02,8.381494e-01
2.690000e+02,5.947474e-02,1.216271e-01
2.692500e+02,1.063478e-01,-6.037419e-01
2.695000e+02,1.595207e-01,-1.321352e+00
2.697500e+02,2.165401e-01,-2.016425e+00
2.700000e+02,2.752615e-01,-2.676648e+00
2.702500e+02,3.337339e-01,-3.292143e+00
2.705000e+02,3.900676e-01,-3.854884e+00
2.707500e+02,4.423172e-01,-4.357825e+00
2.710000e+02,4.884043e-01,-4.794101e+00
2.712500e+02,5.261034e-01,-5.156597e+00
2.715000e+02,5.531022e-01,-5.437992e+00
2.717500e+02,5.671343e-01,-5.631242e+00
2.720000e+02,5.661557e-01,-5.730265e+00
2.722500e+02,5.485199e-01,-5.730607e+00
2.725000e+02,5.130992e-01,-5.629895e+00
2.727500e+02,4.593154e-01,-5.428006e+00
2.730000e+02,3.870799e-01,-5.127029e+00
2.732500e+02,2.966798e-01,-4.731130e+00
2.735000e+02,1.886747e-01,-4.246431e+00
2.737500e+02,6.386463e-02,-3.680936e+00
2.740000e+02,-7.664049e-02,-3.044453e+00
2.742500e+02,-2.312659e-01,-2.348406e+00
2.745000e+02,-3.977888e-01,-1.605481e+00
2.747500e+02,-5.731985e-01,-8.291021e-01
2.750000e+02,-7.536531e-01,-3.286216e-02
2.752500e+02,-9.345473e-01,7.699230e-01
2.755000e+02,-1.110664e+00,1.566396e+00
2.757500e+02,-1.276362e+00,2.344030e+00
2.760000e+02,-1.425764e+00,3.090288e+00
2.762500e+02,-1.552944e+00,3.792280e+00
2.765000e+02,-1.652140e+00,4.436651e+00
